_id,applicant_id_token,age_band,ip_anonymised,email_hash,spending_behavior,processing_timestamp,applicant_info.gender,applicant_info.zip_code,financials.annual_income,financials.credit_history_months,financials.debt_to_income,financials.savings_balance,decision.loan_approved,decision.rejection_reason,loan_purpose,decision.interest_rate,decision.approved_amount,ssn_is_duplicate
app_304,049911b39b4de153a6f46d92eb76a63839a35a2968a6a02189a3afcc8e3ee2fa,40-44,10.224.21.0,692db1bd234a0bda99be26dc97825a218aebca7784f0d357b7eb8782faf3acb8,"[{'category': 'Utilities', 'amount': 62}]",,Female,90208.0,106000.0,69.0,0.2,51392.0,False,algorithm_risk_score,,,,False
app_305,f62c1380dbeb385bb888aba4ea64fcc9924fbfd1350423681b4690541bba2b33,40-44,192.168.94.0,c8e638cb6aad63b70a051e0b3d399dd01efd59d9d2f9a24baf1c69cc1f87de3e,"[{'category': 'Education', 'amount': 629}, {'category': 'Insurance', 'amount': 619}]",,Male,10084.0,100000.0,30.0,0.07,44145.0,True,,,5.6,49000.0,False
app_306,86bfd5fbeb5560c1126b687bdec46ea5f2131c303f5d10e9d3086451d8cc360a,45-49,10.26.176.0,a07bcff65ab93d0cc12d8a957ebb0d67f47e8ff5bd48269d080c01eea2d2fe97,"[{'category': 'Insurance', 'amount': 490}]",,Female,90227.0,106000.0,80.0,0.29,63560.0,True,,,3.1,57000.0,False
app_307,e75d90a326ad62a38a0a4c79927f02933f45c23779ae69c97326bfc5b52d5425,35-39,10.189.246.0,27b7e80c92c43adb99d98be1e98287a380aa3122359e101eb498bf058cd6f0b4,"[{'category': 'Shopping', 'amount': 482}]",,Male,10097.0,53000.0,83.0,0.1,17420.0,True,,,6.1,57000.0,False
app_308,50344b85c61b2a811eaeea333110b16647465b438764b55241712a41ef601a84,35-39,192.168.209.0,2512f272e312cb5ea4e2ccc6caf07d188ccd916018358551f3a0c34b23e01971,"[{'category': 'Utilities', 'amount': 169}, {'category': 'Rent', 'amount': 514}, {'category': 'Transportation', 'amount': 873}]",,Male,10004.0,100000.0,37.0,0.33,44154.0,True,,,5.2,76000.0,False
app_309,e6e7fd603c34ddb70cb8d9cc427d50bf2c820e46bc3df5f5741cb18b3925ebee,55-59,192.168.231.0,fb3173bce79d1d6e7a0c0b4fa9608152558516db4d09728b007f93489d72acfd,"[{'category': 'Rent', 'amount': 626}, {'category': 'Transportation', 'amount': 688}]",,Female,90250.0,63000.0,99.0,0.37,21769.0,True,,,5.1,72000.0,False
app_310,df0729171e6052d0c0b10b3b95e24d11511ab9518214a782f3ed0b4ff39820af,35-39,172.30.195.0,26fa4e3c2c5e34e4a531d4db98aba0ebff0747e58e74049bf4b3c4f5bac17e25,"[{'category': 'Utilities', 'amount': 451}, {'category': 'Alcohol', 'amount': 730}]",,Female,90284.0,63000.0,27.0,0.37,18949.0,True,,,5.9,50000.0,False
app_311,ba97dd050f65de9130b1d62c9330a9296f2068c45223e0191a0c5cdd971418e4,20-24,172.18.235.0,56d584a6c7e61cb40aeefdc854f34bae8e97de7bf36d0068c92915bd174a9c8e,"[{'category': 'Groceries', 'amount': 716}, {'category': 'Travel', 'amount': 285}]",,Female,90234.0,85432.789123,22.0,0.43,11285.0,True,,,4.2,44000.0,False
app_312,8a4842da21139d16b8a0bafb8e81e22eb3d3b15f9a4bd29c7e54a248ce576d11,30-34,172.17.36.0,e0efa6923b2ff74ed0e9be5439744dc35f4e727d33eb957cc28f961f15a149ed,"[{'category': 'Travel', 'amount': 686}, {'category': 'Utilities', 'amount': 530}]",,Male,10079.0,80000.0,0.0,0.39,12438.0,True,,,3.3,23000.0,False
app_313,b5d4b30f0595522ed2764e48b90a83e5bd5d97c3feb413f2d15696146018c989,35-39,10.199.251.0,2711ac227aa016c6acef4ca8ecfbafaac16ba5a08d3f1b78cc0729b61353c1c4,"[{'category': 'Travel', 'amount': 853}, {'category': 'Transportation', 'amount': 851}]",,Female,90298.0,112000.0,15.0,0.08,39223.0,True,,,4.6,52000.0,False
app_314,6ced93ed2eabc0edc7a5bc9ed128494de8e166d57073e7cbe777f2f0a9f041ef,30-34,192.168.165.0,4e8060ca6ce5e355026362f3afba4a8de57ded0ac9f01b446798d9027724c79b,"[{'category': 'Education', 'amount': 449}, {'category': 'Travel', 'amount': 726}]",,Female,90266.0,73000.0,31.0,0.3,19081.0,False,algorithm_risk_score,,,,False
app_315,7f6725b3e17e58f70cd550d534404b9cd2bd92e85d4c1786670889d19757c30c,45-49,172.30.8.0,dfd4a165acfe689e88debc1533c88e19548632c6c0bc68066d4e0d965dfdcae5,"[{'category': 'Travel', 'amount': 760}]",,Male,10027.0,81000.0,47.0,0.23,30944.0,False,algorithm_risk_score,,,,False
app_316,64aca2fb65c1b3ec949d61e1cda04434d7ec5282a681bb1908679145dd3ee053,35-39,172.17.253.0,999e602638380cc7b6c666dd4c8b215eb6dedc9ae80c3e3de85e307bdb1dab89,"[{'category': 'Entertainment', 'amount': 774}, {'category': 'Travel', 'amount': 642}]",,Male,10003.0,74000.0,16.0,0.3,25959.0,False,insufficient_credit_history,,,,False
app_317,ce4c6f006fc9a6b30738ec05abf170a9a47571c250f05c4c0d1448ec20526fec,40-44,172.16.60.0,9aad5cbc467133ff7376d6d750cdfaebbc9f33fab720a46e5ad49b2706cd28e9,"[{'category': 'Shopping', 'amount': 771}]",,Male,10057.0,45000.0,105.0,0.22,19039.0,True,,,4.9,80000.0,False
app_318,cc3de820f75a4a292c5c2f4030dcc6da05a291d20833326d33b1422feccda544,35-39,172.24.220.0,99d1a8e9426daba1e4d3f355edbaae0a399a6e41956107f8ce81dd44ad7b7e34,"[{'category': 'Fitness', 'amount': 599}, {'category': 'Entertainment', 'amount': 269}]",,Female,10011.0,68000.0,40.0,0.08,21717.0,False,algorithm_risk_score,,,,False
app_319,8d80704b168c1d764d7b0e6381c1e64f67412f430e60bb99e772b97cc58c8bd9,30-34,172.22.198.0,78b0e770fade467b9a2b0db628dd82c0b27fd3a3f57a955df9e8e15b2f5ab0e9,"[{'category': 'Education', 'amount': 568}]",,Female,90211.0,55000.0,33.0,0.26,12428.0,False,insufficient_credit_history,,,,False
app_320,7338547fbcee48538b883d840f24f50bda49f065d43b1d555d1b5dc687f9454b,45-49,192.168.52.0,94c8f6c7c6b3db4b82f290bb8d2de72e73a2e154dd9227fa217f28cdcbb5e711,"[{'category': 'Travel', 'amount': 403}, {'category': 'Utilities', 'amount': 706}]",,Male,90286.0,168000.0,58.0,0.35,13088.0,True,,,5.9,71000.0,False
app_321,8b15b2ba4e9b170d94b7ece7131468d46dd7bb96c1681104ed367e32a670958d,40-44,172.25.233.0,8c9757d9912670896c1deeb6105ab188406f048343a06d1be115be7c3391d183,"[{'category': 'Fitness', 'amount': 61}]",,Female,10081.0,74000.0,77.0,0.07,26411.0,False,algorithm_risk_score,,,,False
app_322,9a73eaf3587a0d3b8543e0793782784b3d49184c4795d3d2ceb36a892dcc06f8,30-34,10.236.92.0,fd5260d4622324185e0bc723d6f146324a7f20f74dd663f8a1b1e0b3cf908bd2,"[{'category': 'Healthcare', 'amount': 897}]",,Female,90246.0,84000.0,0.0,0.42,12426.0,False,high_dti_ratio,,,,False
app_323,b5f5f036bc814a01a406792334edcb31ce6f7663194661aedf69112e6d8caef9,40-44,172.26.169.0,c7cc853b7f40b10954553a23104f22e5c265e671e74266491cbcb8a832212674,"[{'category': 'Travel', 'amount': 133}, {'category': 'Education', 'amount': 65}]",,Male,10090.0,113000.0,92.0,0.4,27746.0,True,,,3.9,80000.0,False
app_324,607ee043f6afbacf22a8c09ed07fe1c4faf4784d262795f65bcababfa37e82b3,40-44,192.168.170.0,4efa07a34981788f18aed930bdd352213fc738b139539dd1713688c257dedf2e,"[{'category': 'Entertainment', 'amount': 453}]",,Female,90250.0,96000.0,89.0,0.16,25814.0,False,algorithm_risk_score,,,,False
app_325,df385b6ba014f2198f3ad074c89796cf265e3fb76bb575cbc94fbd56f71779a7,40-44,192.168.54.0,a82a7f41b4bf578ed8e5909ab0e05bba67888546e20c8ed87f63dc9f28fa68ca,"[{'category': 'Rent', 'amount': 191}]",,Female,10043.0,79000.0,63.0,0.39,27810.0,False,algorithm_risk_score,,,,False
app_326,a022737602b7d75105bb9c2c8654286b195c5359e9db8ffd087c4b899ab3613b,40-44,172.23.51.0,8326d83db407fca2619b11202c1679982db7539a5ab56530f27c0ac9bbde0777,"[{'category': 'Utilities', 'amount': 872}, {'category': 'Transportation', 'amount': 819}, {'category': 'Groceries', 'amount': 584}]",,Male,10075.0,42000.0,2.0,0.4,12444.0,True,,,3.7,47000.0,False
app_327,95d9bde54cc2e96666cfde80d3be2b636ce73b4c514b46ccd35b446965abbe3a,25-29,192.168.161.0,3f6a381909ce6cd65f6c313df0b41b9a70ff8603ffd81b261675c2179c1c583a,"[{'category': 'Fitness', 'amount': 272}, {'category': 'Dining', 'amount': 481}, {'category': 'Travel', 'amount': 601}]",,Female,90261.0,40000.0,72.0,0.2,14626.0,False,algorithm_risk_score,,,,False
app_328,a64e7d387e1932e9e234b3f3cbd96b032e902cd2ecc1ff8d02c2c5262adad318,40-44,172.18.33.0,ce80a029b998e2536e49df14710e0b30a1067f91d14b9593c97def65884729dd,"[{'category': 'Fitness', 'amount': 219}, {'category': 'Insurance', 'amount': 336}, {'category': 'Healthcare', 'amount': 178}]",,Male,10076.0,93000.0,28.0,0.12,35502.0,True,,,3.7,66000.0,False
app_329,c234d479b867528e576d774df536c5d0abe25253e42f82cb80e4f87991951b8c,55-59,172.16.109.0,57f7362bb09a8b396cd78050dcb3472e86e4b29db397244b88d1c23c76dda680,"[{'category': 'Transportation', 'amount': 546}]",,Female,90247.0,55000.0,85.0,0.42,20278.0,False,algorithm_risk_score,,,,False
app_330,0d5c3b1ef01528b425f8b01100f8de09f87614e2d48aced45b683aa6291e5bee,45-49,192.168.147.0,9e7c553dc451b3a091536b1e050b341566632d09ed6f150459f9552483a4bebd,"[{'category': 'Travel', 'amount': 885}]",,Male,10026.0,136000.0,1.0,0.28,35500.0,False,algorithm_risk_score,,,,False
app_331,3373d87cf2001d911fb682b4d905b552332646101a52ee8e18cfeb13ef8f7efe,50-54,10.249.192.0,fc03dce9f8469f87469b005ccbd1090a4cfb34276e7fd1161dc8556a5c15a3a9,"[{'category': 'Entertainment', 'amount': 531}]",,Male,10083.0,88000.0,64.0,0.29,27261.0,False,algorithm_risk_score,,,,False
app_332,cab2d166768ad7304c4f8ab2600272649a43fa30b25d58f8ecf256a667e0adc1,40-44,10.114.65.0,902c5a4b033d8c6f53b12a6191ccf0054d6644a3f211cdfcb427f7899e805660,"[{'category': 'Education', 'amount': 810}]",,Male,10025.0,119000.0,70.0,0.19,43950.0,True,,,6.3,52000.0,False
app_333,05663fced0277a1fa18afa6daf45bf74eed28f7bb905a273d73a7e73ebc31361,40-44,172.20.119.0,61e63cc923a7c97a4fb591d3fa2406d47638708fc5d0c4feac7bed46f5de7b96,"[{'category': 'Healthcare', 'amount': 83}]",,Female,90254.0,85000.0,48.0,0.19,20643.0,True,,,5.3,73000.0,False
app_334,c54ae52087a5096e7b7562efcac25aee280f6690bd1198fcd3e505aadd17b816,45-49,172.27.74.0,1f678a91b033c6d8981c2013b5489a590ad577d18949d6075f3b3dc601cfa3d0,"[{'category': 'Transportation', 'amount': 445}, {'category': 'Rent', 'amount': 349}]",,Male,10004.0,83000.0,29.0,0.1,42204.0,True,,,4.4,57000.0,False
app_335,6fa1375ab8a714a9db78ed7ba66b444954192027618f4ddc9b2f5120010cfa39,45-49,10.184.100.0,17f7643e19b265341326c6c1932cef7dc20e20ab61696c72df7a2d123dc0db11,"[{'category': 'Insurance', 'amount': 327}]",,Male,10092.0,83000.0,75.0,0.16,57065.0,True,,,3.9,24000.0,False
app_336,ffbcf8053b8d31b91105e44d4aa79cba4fb527d0cf363184d8b0028e8a3a703b,35-39,172.26.222.0,1630a7793c2f48ef7c7aebae7ecf78b411668e528cd3fd68470af18a94e61f0c,"[{'category': 'Healthcare', 'amount': 358}, {'category': 'Travel', 'amount': 885}]",,Female,90293.0,116000.0,39.0,0.09,27855.0,False,algorithm_risk_score,,,,False
app_337,48992d304b58d9724c1aac30ed9c20485f0ccdc7069b970d4f502f5cd230b8dd,30-34,10.253.246.0,5cbbf949dab5277c3864ebf5ce0c16f64a3bbde8cd5c6cd20f7861b6e56fdd2e,"[{'category': 'Groceries', 'amount': 312}]",,Female,90237.0,100000.0,60.0,0.41,56840.0,True,,,5.7,45000.0,False
app_338,981fb03a3759825037355c29ed4b562177a833db12f0cc5ec9aa22e39a71609e,40-44,192.168.65.0,065eb296edb9a70d9ea85e0368e59996b863621967670cded5991bde01a52ea5,"[{'category': 'Healthcare', 'amount': 818}]",,Female,90285.0,132000.0,82.0,0.14,42137.0,True,,,5.7,67000.0,False
app_339,fb9a3202f4e8cc652b78a666ab21fa7021cfbef671346e2ba231e92f72fe6b2e,40-44,192.168.183.0,6030074b99fbaee7f02bbf135b0b7a039da50321669bfdfa5600b67511fb1579,"[{'category': 'Transportation', 'amount': 91}, {'category': 'Fitness', 'amount': 641}]",,Female,10081.0,107000.0,25.0,0.23,36367.0,True,,,4.8,15000.0,False
app_340,5784be93f2e26f5ffd6eb2f8aafc2665596b3a765f9010f5af858c2f170719f0,35-39,172.26.145.0,9f22690d6853a1de5f7a1e3721ab3106cf8600343ddaba8aca9962764a261171,"[{'category': 'Education', 'amount': 205}, {'category': 'Entertainment', 'amount': 842}]",,Female,90238.0,107000.0,56.0,0.18,45341.0,True,,,4.3,33000.0,False
app_341,5151ef1e7d01215aea5aeec018b2871f9248bd4b8932a03955b8be5c45c889c9,30-34,172.22.214.0,090659d2e8b61fe57335b430bd9f17060dfd31832afb526f2d05be6bebc62a9b,"[{'category': 'Fitness', 'amount': 363}]",,Female,10035.0,63000.0,50.0,0.21,15639.0,False,algorithm_risk_score,,,,False
app_342,0c45986fbcc88bd0cdb7a649a633ddc0efac058f87fb4f1060ca776066a668a7,40-44,172.19.233.0,4b78984c70f0decf2c66e412927ca2517cf2f2b0e1b7ddbb777c6c318647a30a,"[{'category': 'Entertainment', 'amount': 206}]",,Male,10070.0,45000.0,17.0,0.06,622.0,True,,,3.3,74000.0,False
app_343,748412a2ccdcd3b31fe405190e30ea2905b2555a673d94398a21d9b5a10b4020,45-49,192.168.113.0,8dee126dfec74a1c774889c5bebd146c204ef230edaad9b05da21d7a1ba44f9f,"[{'category': 'Dining', 'amount': 257}]",,Female,90275.0,96000.0,26.0,0.18,33687.0,False,insufficient_credit_history,,,,False
app_344,300ec7ff13ebaf20460034be518da262812c85f5c2d27c390cdb00b816574201,20-24,192.168.44.0,7116c7c22bd04f151efe5eb393f08f174690b24fd39f63d3ee47c2919f5bb9fd,"[{'category': 'Education', 'amount': 751}]",,Male,30029.0,27000.0,39.0,0.1,3885.0,False,low_income,,,,False
app_345,8ee622a1aa3219401db2e7b850f0eb783768561f5448345e1258d0807dab4007,45-49,192.168.91.0,9ae76eb596eafccce1e94fde16a1a57edf6bb3f83a00b548f542cf173aee2cb8,"[{'category': 'Dining', 'amount': 122}]",,Male,10041.0,60000.0,42.0,0.34,25288.0,False,algorithm_risk_score,,,,False
app_346,6cc999e41977a40e56ea50bd7c3153a68919956a95a80cd2bc2b4bc226b133d5,45-49,172.21.15.0,2e3232ab931483e21f6e291baeeb261b51140325d0a49a72e0453b829077f58e,"[{'category': 'Transportation', 'amount': 752}]",,Male,90276.0,140000.0,60.0,0.25,38125.0,False,algorithm_risk_score,,,,False
app_347,e335e7a33ffb694db66a6d18a5ccca7c32b5becdeaae2a1c818c96376a579c8e,45-49,192.168.106.0,f8641400c7ba0f581811896ab3b91ecdd3efec3da3030fea21996290c3b24550,"[{'category': 'Education', 'amount': 65}]",,Male,10094.0,80000.0,42.0,0.38,17742.0,True,,,6.3,38000.0,False
app_348,991d6c9e9355273b031cf68cf900e7d8d9ab031d31807954dfe68e93e9a88ff7,35-39,172.28.12.0,f6a2496402be6666d36fc4f471e2e114ba7853288c106b00a679d02b69e1a534,"[{'category': 'Fitness', 'amount': 199}, {'category': 'Travel', 'amount': 851}]",,Male,10080.0,55000.0,5.0,0.41,13794.0,False,insufficient_credit_history,,,,False
app_349,7183141764b28afaead6f7a178b7747af357eb0d261b38c17cfdfcb13c4455fb,35-39,192.168.140.0,667b26534cc1b88a9e51aa94797a848f6251e2f8b7251d83e4b72fb10d3965fb,"[{'category': 'Fitness', 'amount': 567}, {'category': 'Entertainment', 'amount': 463}]",,Male,10087.0,78000.0,44.0,0.34,8641.0,True,,,6.3,19000.0,False
app_350,dfe3924155c3a9cfb96715e6bcfa7cf4ebcc09133f5860cc3038623a471e72cc,,10.207.183.0,,"[{'category': 'Utilities', 'amount': 876}, {'category': 'Entertainment', 'amount': 670}]",,Female,90291.0,89000.0,52.0,0.2,14377.0,True,,,4.1,67000.0,False
app_351,a76315ea11c6e8b691045ddb8acced6cd804106416617c588aebea94f9beb6f5,30-34,10.156.74.0,607a0ca8f056387989f19a09c07e0d5634ee06633b8ac31c0c7be75d44e748a6,"[{'category': 'Entertainment', 'amount': 809}]",2025-12-01T00:00:00Z,Male,30029.0,67000.0,9.0,0.12,26062.0,False,algorithm_risk_score,,,,False
app_352,3801f2a6aee72faa37bdf79ee17c633e5500c803ae3276771cae04309ff0b82b,60-64,10.149.249.0,bb6a98b0339e8354017faf336756929eb270df4da04e092130cbd9983b4db8ce,"[{'category': 'Transportation', 'amount': 227}, {'category': 'Healthcare', 'amount': 514}]",,Female,90209.0,104000.0,110.0,0.32,25826.0,True,,,4.4,58000.0,False
app_353,454826831db990e04a88fb13cd43100e3e97dd2069ff516bb5fa612966236a5c,25-29,10.228.14.0,f4a1f8ef1e6cfc69e30fedf9dc7b5459d2bddab7dd91b6a9361f488801bf618d,"[{'category': 'Travel', 'amount': 836}]",,Female,10069.0,73000.0,26.0,0.24,23924.0,False,algorithm_risk_score,,,,False
app_354,704e4e9c5152d782f2420cbd90946353aa447e977fefb1e5be0f357382a47246,45-49,10.76.180.0,dd2baab41020ee6ffe4e30144c15971c47511e42bdf62128596e5736e1d8b547,"[{'category': 'Groceries', 'amount': 734}, {'category': 'Shopping', 'amount': 425}, {'category': 'Alcohol', 'amount': 439}]",,Male,10066.0,89000.0,104.0,0.33,47231.0,True,,,4.7,44000.0,False
app_355,3df3f300a909d3ff09a692b491bce99850eb4dfed7fd072ef8a411d4b6e98bfa,50-54,172.30.107.0,39ad3169dc5838d73a4f3fa8580e33cb801718e787732fdeef899c14c2f5f8a8,"[{'category': 'Fitness', 'amount': 777}]",,Male,90225.0,100000.0,73.0,0.35,42888.0,True,,,4.6,24000.0,False
app_356,76c165fd686d089efb00e730c625e41b115d623993372ac2d1c2e4075c723094,35-39,10.171.154.0,19a165b4e2f09a927847b3fa3de824318df31ca76a3de94f9360ffa3cdf8a48e,"[{'category': 'Insurance', 'amount': 171}]",,Male,10058.0,69000.0,67.0,0.4,28596.0,True,,,5.9,37000.0,False
app_357,aa236bf20aa6249823ca64af60547d113b0c4c34f70f548af8b8a11d5ecb4fee,30-34,10.172.238.0,f709bd57a263e06db1bd8b2bcba06bc74b25d8e073272432af4adbeef5fd5d74,"[{'category': 'Education', 'amount': 889}]",,Female,30007.0,76000.0,3.0,0.09,33537.0,False,insufficient_credit_history,,,,False
app_358,89d5e5adbb6e16f6be9731d7967279a262a577caff0d5544c4ba05936e09fb15,35-39,10.199.204.0,80713dc258800095bfe3329cd1b781d7f7d82da63e949d97da38bd50a12c4fa1,"[{'category': 'Entertainment', 'amount': 380}]",,Male,10060.0,70000.0,47.0,0.35,6989.0,True,,,3.5,80000.0,False
app_359,e5c49235f6f6b724d644db7556b52914cce66842d8cd54b901603ce70fa2ae3a,25-29,172.21.62.0,663b1aac8a95220c82d10b545d54a129b6c4bd0d269bd311cdd6dc9b4d0d901d,"[{'category': 'Fitness', 'amount': 363}, {'category': 'Travel', 'amount': 543}]",,Female,90233.0,65000.0,43.0,0.18,13540.0,False,algorithm_risk_score,,,,False
app_360,043c50cf01a76ba73001f1969956610b48d4d1a062f563d2a81a3134b00ed8fa,50-54,172.24.47.0,85e709a769640f7b0f3af53e94f7d5fa5cb279b43a20092a2acd69c6188e1dae,"[{'category': 'Utilities', 'amount': 167}, {'category': 'Transportation', 'amount': 52}, {'category': 'Entertainment', 'amount': 363}]",,Male,30007.0,107000.0,104.0,0.13,31281.0,True,,,2.8,53000.0,False
app_361,bc4284bd6c43a8281e84b54587e3101d7de8c1222a5f0bb36adda44dea7c37b8,40-44,172.29.158.0,094ae6028cb574f09408d3663d48085d8c4eba9ecebc3ce16fc2f193552886bb,"[{'category': 'Transportation', 'amount': 753}]",,Male,10013.0,140000.0,19.0,0.2,54813.0,False,algorithm_risk_score,,,,False
app_362,67be8f8efb4f44c33dcac9e6352a26e53033a0b1be208692f7f531fe1b15de6f,25-29,192.168.124.0,7be1a2b7392c43738994d9c1db35c05fc382dcd213c08623929b690b7733f94d,"[{'category': 'Entertainment', 'amount': 479}]",,Female,90279.0,70000.0,18.0,0.1,35720.0,False,algorithm_risk_score,,,,False
app_363,f624e2d9867c204eec612a8867f6883cae7587dd1d8651411cb94a1f8986b643,60-64,10.86.16.0,09175d1706a9ed9b0cbbdde6de6cda4cc23477d7fc5170a9dfdc3c014fc5a55e,"[{'category': 'Healthcare', 'amount': 653}]",,Male,10039.0,86000.0,74.0,0.11,28378.0,True,,,6.2,37000.0,False
app_364,54b674bf0532adb746ed1656d1cf28456bbd5a9e2d4cbf2a2220699a895919b5,55-59,192.168.154.0,8f9788a4ae3894a25318c6107853acb9feb9f46960a3f5c24f751a7bb80ad733,"[{'category': 'Transportation', 'amount': 401}]",,Female,90270.0,69000.0,49.0,0.27,36070.0,True,,,6.2,27000.0,False
app_365,ac063f51cfd353faefb04592a19f6f128d8207ec2d28bf31b5f60425a9a50d05,35-39,192.168.85.0,25abf7209a1a418f5684ebbd4f765e8a52517ad1ec31a7914b8715aa79de76d3,"[{'category': 'Insurance', 'amount': 763}]",,Male,10043.0,79000.0,53.0,0.08,10899.0,True,,,2.6,29000.0,False
app_366,8f2f5b0108b43d197573380c7679ff2ecba39c5dd8fba3a4855b968e7673515a,35-39,192.168.20.0,97eda97eab28ad05bb862ba188cb572597d405c81eaa6fb2e96d74de76591dd7,"[{'category': 'Dining', 'amount': 194}, {'category': 'Healthcare', 'amount': 51}, {'category': 'Utilities', 'amount': 396}]",,Female,90211.0,45000.0,47.0,0.34,19272.0,False,algorithm_risk_score,,,,False
app_367,5746b740985d5a48f751f306e106ef1c6fc52947228b2c1ce06537165244ec12,45-49,192.168.21.0,0598c1cb423462b56e4f431fce44f301ff98db2c4c7741108fd2c72113cb8c5b,"[{'category': 'Shopping', 'amount': 558}, {'category': 'Insurance', 'amount': 359}]",,Female,90212.0,97000.0,64.0,0.33,36196.0,True,,,2.7,76000.0,False
app_368,604367c4bcef52ad11e6349e3b4a8493c51e3f07dc09e492e084973c20f97bfe,25-29,10.81.51.0,30e7f5ecd36f41c5c3b1d7ee0dcc55087ff19b8e8ce6a065a9c2c44ff444c7a7,"[{'category': 'Travel', 'amount': 521}]",,Male,10045.0,29000.0,0.0,0.22,5045.0,False,algorithm_risk_score,,,,False
app_369,c35f740b7c67f99ce82240b477815d7a05a494e5ea793a6175920cb6aa547861,40-44,172.24.111.0,b7d3e2b17eac664aa068cc2486a3265180337a64118764392797201fb64c5366,"[{'category': 'Dining', 'amount': 233}, {'category': 'Education', 'amount': 700}]",,Female,90259.0,102000.0,35.0,0.17,33980.0,False,algorithm_risk_score,,,,False
app_370,b975e31a03a547c8196380c4485815be00f0705d5dca4382a1758d4457c60823,50-54,10.196.26.0,d2d6e49d580c257d5053d0c64a1f082ddfc91a3eb595d87383f666ddd56c4349,"[{'category': 'Rent', 'amount': 854}, {'category': 'Travel', 'amount': 196}, {'category': 'Insurance', 'amount': 455}]",,Male,10005.0,126000.0,41.0,0.05,60601.0,True,,,5.9,48000.0,False
app_371,ad6fcf9a7035061a7f34fce357dab2b3eb2f0f1d5a47433ff13501c790c72e64,30-34,10.57.113.0,ce901e9360f3266d8bf17bdaa19d1f9cb5823ba6ed4f32c4e5dff230b3d0a1be,"[{'category': 'Rent', 'amount': 180}, {'category': 'Groceries', 'amount': 823}]",,Female,90250.0,76000.0,12.0,0.11,59032.0,False,algorithm_risk_score,,,,False
app_372,97247934329f45940a88085ce5ad179b465f98bd871065806415d81617757d16,55-59,192.168.116.0,769f6b54cabff47b96d7f2451a8a940d82e02fec22941986b1baf980267c57aa,"[{'category': 'Utilities', 'amount': 582}]",,Female,90229.0,77000.0,115.0,0.22,22843.0,False,algorithm_risk_score,,,,False
app_373,8f8eff37a728fbef040a0f9153807b5c6abcab5a725b42135463c1af168876c6,35-39,192.168.182.0,1e3bccc19e6d643caeeab7d1aef6f7afab12307275d0273b4b11a58beb93364c,"[{'category': 'Fitness', 'amount': 844}, {'category': 'Healthcare', 'amount': 417}]",,Female,90273.0,84000.0,5.0,0.3,19050.0,True,,,5.1,37000.0,False
app_374,ba9ac1efcef1b09d461f9d449177f33cee054beb7d26d4a6fe955518bbb91a8a,55-59,10.207.207.0,883b345bdd47623213b86f0aee2ab4c10cec65f883a59b522916441b0d2c1bb0,"[{'category': 'Shopping', 'amount': 471}, {'category': 'Rent', 'amount': 666}]",,Female,90294.0,81000.0,41.0,0.17,13259.0,False,algorithm_risk_score,,,,False
app_375,9b4006c4cf61b00ecc4e4e3f9e926e65eadf760db3c51b5039095fbb158cad46,40-44,192.168.221.0,2d1cbcaa6f660ecebf92bee07c3c96f338f3a1cf7a6f07b2747a0ab98b4e9f07,"[{'category': 'Travel', 'amount': 418}]",,Female,90279.0,120000.0,64.0,0.37,50611.0,True,,,5.9,17000.0,False
app_376,79dede96897a5e58734df83a6b7dfe774c1768c204306120b35541b3de7b4853,55-59,172.22.235.0,df80214b24c6cb38859b881da15174cdb6ed3ee74c30db66b81373be6dc956aa,"[{'category': 'Education', 'amount': 212}]",,Female,90283.0,82000.0,96.0,0.2,33059.0,False,algorithm_risk_score,,,,False
app_377,532e98094d19b0a1b3880d4c8165f79a9257e68b20909b905ad606c26366e68e,35-39,192.168.111.0,,"[{'category': 'Utilities', 'amount': 566}]",,Female,90237.0,116000.0,9.0,0.19,48943.0,True,,,4.5,40000.0,False
app_378,52fb2be4e57282b1527506303edd7a7412260af995fbc3326675a6daf648abcd,55-59,10.161.120.0,52f859c0b2b2b3783331d3f202e6b56f0cd09e2e2ae7cd8a90216e45f323e98d,"[{'category': 'Shopping', 'amount': 523}]",,Male,10034.0,131000.0,48.0,0.18,63712.0,True,,,4.3,56000.0,False
app_379,3d773f16a6bdfec9910abf26fbbe0021eb0a1e499fee5f72cbd76c31280d11ae,35-39,10.179.246.0,a54a4ddcbf2017e038aafda9834222d0a2fdf14c728d951f6e79aeb8c344a798,"[{'category': 'Groceries', 'amount': 806}, {'category': 'Shopping', 'amount': 323}]",,Male,10019.0,103000.0,31.0,0.42,44360.0,False,algorithm_risk_score,,,,False
app_380,3224b79c47d466f1061814bb0f76819690dab515b87edc20a780ad2dd1ea464c,55-59,10.200.165.0,6185551566824b957b2acdc6c1e9a5d7cf7e653c3a835e731b606b08f755bd64,"[{'category': 'Fitness', 'amount': 521}, {'category': 'Alcohol', 'amount': 447}]",,Female,90294.0,86000.0,48.0,0.08,26763.0,True,,,5.7,19000.0,False
app_381,2f9f1fd96f524e04d8902076dc34d126b9c36d6e6ea73821719519ec0f47fa4c,30-34,10.248.165.0,de022582701f9f4f70fa21ddb6646e78cc019370569cf6582de6157b8859ff2e,"[{'category': 'Utilities', 'amount': 289}]",,Female,90209.0,82000.0,51.0,0.19,32404.0,False,algorithm_risk_score,,,,False
